Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Land,Rover Range Rover,2010,110 000 PLN,211 746 km,Benzyna,Automatyczna,SUV,4 999 cm3,510 KM,5,Czarny
Land,Rover Range Rover Sport,2016,155 000 PLN,118 000 km,Diesel,Automatyczna,SUV,2 997 cm3,300 KM,5,Czarny
Land,Rover Range Rover,2014,185 000 PLN,132 500 km,Diesel,Automatyczna,SUV,4 367 cm3,340 KM,5,Srebrny
Land,Rover Range Rover Evoque,2015,75 000 PLN,152 314 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Range Rover Sport,2013,137 000 PLN,132 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Biały
Land,Rover Discovery,2017,159 000 PLN,107 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Biały
Land,Rover Range Rover,2016,198 000 PLN,242 000 km,Benzyna,Automatyczna,SUV,5 000 cm3,510 KM,5,Srebrny
Land,Rover Discovery,2015,83 900 PLN,134 431 km,Benzyna,Automatyczna,SUV,1 999 cm3,300 KM,5,Czerwony
Land,Rover Discovery,2017,79 900 PLN,130 000 km,Benzyna,Automatyczna,SUV,1 997 cm3,300 KM,5,Czarny
Land,Rover Range Rover Evoque,2013,98 500 PLN,110 000 km,Diesel,Manualna,SUV,2 179 cm3,150 KM,5,Biały
Land,Rover Range Rover,2014,149 000 PLN,185 000 km,Benzyna,Automatyczna,SUV,5 000 cm3,510 KM,5,Szary
Land,Rover Discovery,2008,32 000 PLN,333 000 km,Diesel,Automatyczna,SUV,2 720 cm3,190 KM,5,Zielony
Land,Rover Discovery,2011,71 340 PLN,185 000 km,Diesel,Automatyczna,SUV,2 993 cm3,245 KM,5,Inny kolor
Land,Rover Range Rover,2018,246 000 PLN,241 000 km,Benzyna,Automatyczna,SUV,5 000 cm3,525 KM,5,Granatowy
Land,Rover Range Rover,2012,89 700 PLN,290 000 km,Benzyna,Automatyczna,SUV,4 999 cm3,510 KM,5,Biały
Land,Rover Discovery Sport,2022,168 000 PLN,19 900 km,Benzyna,Automatyczna,SUV,1 998 cm3,249 KM,5,Granatowy
Land,Rover Range Rover Evoque,2017,88 500 PLN,97 600 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Inny kolor
Land,Rover Freelander,2003,16 499 PLN,330 000 km,Diesel,Manualna,SUV,1 950 cm3,112 KM,5,Granatowy
Land,Rover Range Rover Velar,2019,150 000 PLN,92 000 km,Diesel,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Range Rover Evoque,2021,169 900 PLN,75 007 km,Benzyna,Automatyczna,SUV,1 997 cm3,200 KM,5,Szary
Land,Rover Discovery Sport,2018,67 999 PLN,149 900 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Szary
Land,Rover Range Rover Evoque,2015,79 900 PLN,211 000 km,Diesel,Automatyczna,SUV,2 179 cm3,150 KM,5,Czarny
Land,Rover Range Rover,2016,490 000 PLN,78 km,Diesel,Automatyczna,SUV,4 367 cm3,340 KM,5,Czarny
Land,Rover Range Rover Sport,2019,399 000 PLN,97 000 km,Benzyna,Automatyczna,SUV,5 000 cm3,525 KM,5,Niebieski
Land,Rover Discovery,2018,89 900 PLN,89 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,241 KM,5,Biały
Land,Rover Defender,2023,449 000 PLN,16 000 km,Diesel,Automatyczna,SUV,2 996 cm3,250 KM,5,Czarny
Land,Rover Range Rover Sport,2018,235 000 PLN,126 500 km,Benzyna,Automatyczna,SUV,2 995 cm3,380 KM,5,Szary
Land,Rover Discovery Sport,2021,139 900 PLN,66 085 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Biały
Land,Rover Discovery,2008,29 800 PLN,358 000 km,Diesel,Automatyczna,SUV,2 720 cm3,190 KM,5,Czarny
Land,Rover Discovery,2023,269 000 PLN,15 800 km,Diesel,Automatyczna,SUV,2 997 cm3,249 KM,5,Czarny
Land,Rover Discovery,2022,289 000 PLN,69 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,360 KM,5,Biały
Land,Rover Range Rover Sport,2005,20 000 PLN,95 018 km,Benzyna,Automatyczna,SUV,4 197 cm3,390 KM,5,Czarny
Land,Rover Range Rover Evoque,2015,86 900 PLN,85 041 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
