Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Dacia,Duster,2018,55 900 PLN,79 000 km,Benzyna,Manualna,SUV,1 598 cm3,115 KM,5,Niebieski
Dacia,Duster,2022,69 900 PLN,41 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Pomarańczowy
Dacia,Sandero,2022,42 000 PLN,13 110 km,Benzyna,Manualna,Auta miejskie,999 cm3,67 KM,5,Biały
Dacia,Duster,2016,34 900 PLN,179 000 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,105 KM,5,Biały
Dacia,Duster,2013,28 900 PLN,265 613 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,105 KM,5,Srebrny
Dacia,Sandero,2009,12 600 PLN,158 900 km,Benzyna,Manualna,Auta miejskie,1 149 cm3,75 KM,5,Biały
Dacia,Dokker,2018,8 500 PLN,121 000 km,Benzyna,Manualna,Kombi,1 598 cm3,102 KM,5,Biały
Dacia,Duster,2010,25 900 PLN,98 500 km,Benzyna,Manualna,SUV,1 598 cm3,105 KM,5,Brązowy
Dacia,Sandero,2018,35 000 PLN,96 600 km,Diesel,Manualna,Kompakt,1 461 cm3,90 KM,5,Granatowy
Dacia,Duster,2020,51 900 PLN,92 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Złoty
Dacia,Duster,2018,49 900 PLN,153 000 km,Diesel,Manualna,SUV,1 461 cm3,109 KM,5,Szary
Dacia,Duster,2022,72 900 PLN,55 600 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Szary
Dacia,Duster,2013,28 700 PLN,123 000 km,Benzyna,Manualna,SUV,1 598 cm3,105 KM,5,Czarny
Dacia,Duster,2021,62 300 PLN,26 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,90 KM,5,Niebieski
Dacia,Jogger,2023,95 000 PLN,783 km,Benzyna+LPG,Manualna,Kombi,999 cm3,100 KM,5,Zielony
Dacia,Duster,2016,34 900 PLN,246 100 km,Diesel,Manualna,SUV,1 461 cm3,109 KM,5,Srebrny
Dacia,Duster,2019,52 500 PLN,131 000 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,115 KM,5,Inny kolor
Dacia,Duster,2024,89 800 PLN,10 km,Benzyna,Manualna,SUV,1 332 cm3,130 KM,5,Zielony
Dacia,Jogger,2024,95 400 PLN,2 700 km,Benzyna+LPG,Manualna,Kombi,999 cm3,100 KM,5,Szary
Dacia,Duster,2021,69 000 PLN,30 630 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Biały
Dacia,Logan,2016,25 500 PLN,135 000 km,Benzyna,Manualna,Kombi,898 cm3,90 KM,5,Brązowy
