Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Suzuki,Grand Vitara,2007,32 900 PLN,190 000 km,Benzyna,Manualna,SUV,1 586 cm3,106 KM,3,Srebrny
Suzuki,SX4 S-Cross,2014,36 500 PLN,214 000 km,Diesel,Manualna,Kompakt,1 598 cm3,120 KM,5,Szary
Suzuki,Swace,2022,105 000 PLN,13 840 km,Hybryda,Automatyczna,Kombi,1 798 cm3,98 KM,5,Biały
Suzuki,Splash,2014,21 500 PLN,222 063 km,Benzyna,Manualna,Auta małe,1 242 cm3,94 KM,5,Srebrny
Suzuki,Swift,2010,21 900 PLN,174 685 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,94 KM,5,Czarny
Suzuki,SX4,2010,31 450 PLN,147 256 km,Benzyna,Manualna,Kompakt,1 586 cm3,120 KM,5,Biały
Suzuki,Swift,2011,25 700 PLN,152 000 km,Benzyna,Manualna,Auta małe,1 242 cm3,94 KM,5,Biały
Suzuki,Splash,2012,21 500 PLN,115 000 km,Benzyna+LPG,Manualna,Auta miejskie,1 200 cm3,94 KM,5,Czerwony
Suzuki,SX4 S-Cross,2017,53 900 PLN,113 784 km,Benzyna,Manualna,SUV,998 cm3,111 KM,5,Biały
Suzuki,Vitara,2018,73 000 PLN,59 965 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Inny kolor
Suzuki,Celerio,2017,26 900 PLN,67 843 km,Benzyna,Manualna,Auta miejskie,998 cm3,68 KM,5,Niebieski
Suzuki,Swift,2009,14 500 PLN,155 000 km,Benzyna,Manualna,Auta miejskie,1 328 cm3,92 KM,3,Czarny
Suzuki,SX4 S-Cross,2021,85 000 PLN,72 000 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Czerwony
Suzuki,Vitara,2023,99 490 PLN,3 000 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Złoty
