Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Mercedes-Benz,CLA,2015,86 900 PLN,75 000 km,Benzyna,Automatyczna,Coupe,1 991 cm3,211 KM,4,Czarny
Mercedes-Benz,Klasa C,2010,38 900 PLN,213 000 km,Benzyna,Automatyczna,Sedan,1 796 cm3,184 KM,5,Czarny
Mercedes-Benz,Vito,2019,91 900 PLN,218 000 km,Diesel,Automatyczna,Minivan,2 143 cm3,163 KM,4,Biały
Mercedes-Benz,Klasa A,2019,117 500 PLN,100 000 km,Benzyna,Automatyczna,Kompakt,1 991 cm3,190 KM,5,Czerwony
Mercedes-Benz,Klasa E,2016,95 000 PLN,36 000 km,Benzyna,Automatyczna,Coupe,2 996 cm3,333 KM,2,Szary
Mercedes-Benz,CLA,2020,86 500 PLN,166 000 km,Diesel,Manualna,Kombi,1 461 cm3,116 KM,5,Czarny
Mercedes-Benz,Klasa S,2001,22 000 PLN,289 000 km,Benzyna,Automatyczna,Sedan,3 724 cm3,245 KM,4,Czarny
Mercedes-Benz,GLC,2024,290 500 PLN,1 km,Diesel,Automatyczna,SUV,1 993 cm3,197 KM,5,Czarny
Mercedes-Benz,GLC,2024,267 100 PLN,1 km,Diesel,Automatyczna,SUV,1 993 cm3,197 KM,5,Szary
Mercedes-Benz,Klasa E,2008,9 900 PLN,480 000 km,Diesel,Automatyczna,Sedan,2 148 cm3,136 KM,4,Żółty
Mercedes-Benz,Klasa V,2019,249 900 PLN,69 000 km,Diesel,Automatyczna,Minivan,2 143 cm3,190 KM,4,Czarny
Mercedes-Benz,GLC,2023,284 900 PLN,18 000 km,Benzyna,Automatyczna,SUV,1 991 cm3,204 KM,5,Czarny
Mercedes-Benz,GLC,2023,284 900 PLN,18 000 km,Benzyna,Automatyczna,SUV,1 991 cm3,204 KM,5,Czarny
Mercedes-Benz,Klasa S,2018,299 900 PLN,131 981 km,Benzyna,Automatyczna,Sedan,3 982 cm3,469 KM,4,Czarny
Mercedes-Benz,CLA,2019,149 000 PLN,46 500 km,Benzyna,Automatyczna,Coupe,1 332 cm3,163 KM,5,Szary
Mercedes-Benz,GLA,2020,160 000 PLN,37 950 km,Benzyna,Automatyczna,SUV,1 991 cm3,224 KM,5,Szary
